"Class","FriendlyName","InstanceId","Problem","ConfigManagerErrorCode","ProblemDescription","Caption","Description","InstallDate","Name","Status","Availability","ConfigManagerUserConfig","CreationClassName","DeviceID","ErrorCleared","ErrorDescription","LastErrorCode","PNPDeviceID","PowerManagementCapabilities","PowerManagementSupported","StatusInfo","SystemCreationClassName","SystemName","ClassGuid","CompatibleID","HardwareID","Manufacturer","PNPClass","Present","Service","PSComputerName"
"DiskDrive"," USB  SanDisk 3.2Gen1 USB Device","USBSTOR\DISK&VEN__USB&PROD__SANDISK_3.2GEN1&REV_1.00\01010E469308D702D8322A7BD34871A7BFF007ED42AEE1C8661468D411E64B0","CM_PROB_NONE","CM_PROB_NONE",," USB  SanDisk 3.2Gen1 USB Device","Disk drive",," USB  SanDisk 3.2Gen1 USB Device","OK",,"False","Win32_PnPEntity","USBSTOR\DISK&VEN__USB&PROD__SANDISK_3.2GEN1&REV_1.00\01010E469308D702D8322A7BD34871A7BFF007ED42AEE1C8661468D411E64B0",,,,"USBSTOR\DISK&VEN__USB&PROD__SANDISK_3.2GEN1&REV_1.00\01010E469308D702D8322A7BD34871A7BFF007ED42AEE1C8661468D411E64B0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e967-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard disk drives)","DiskDrive","True","disk",
"USB","USB Root Hub (USB 3.0)","USB\ROOT_HUB30\7&17FFF974&0&0","CM_PROB_NONE","CM_PROB_NONE",,"USB Root Hub (USB 3.0)","USB Root Hub (USB 3.0)",,"USB Root Hub (USB 3.0)","OK",,"False","Win32_PnPEntity","USB\ROOT_HUB30\7&17FFF974&0&0",,,,"USB\ROOT_HUB30\7&17FFF974&0&0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}",,"System.String[]","(Standard USB HUBs)","USB","True","USBHUB3",
"Bluetooth","Mike?s AirPods Pro - Find ","BTHENUM\DEV_C40B31A45F4D\7&234C9542&0&BLUETOOTHDEVICE_C40B31A45F4D","CM_PROB_NONE","CM_PROB_NONE",,"Mike?s AirPods Pro - Find ","Bluetooth Device",,"Mike?s AirPods Pro - Find ","OK",,"False","Win32_PnPEntity","BTHENUM\DEV_C40B31A45F4D\7&234C9542&0&BLUETOOTHDEVICE_C40B31A45F4D",,,,"BTHENUM\DEV_C40B31A45F4D\7&234C9542&0&BLUETOOTHDEVICE_C40B31A45F4D",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","System.String[]","System.String[]","Microsoft","Bluetooth","True",,
"USB","Generic USB Hub","USB\VID_05E3&PID_0608\5&CC3F949&0&11","CM_PROB_NONE","CM_PROB_NONE",,"Generic USB Hub","Generic USB Hub",,"Generic USB Hub","OK",,"False","Win32_PnPEntity","USB\VID_05E3&PID_0608\5&CC3F949&0&11",,,,"USB\VID_05E3&PID_0608\5&CC3F949&0&11",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}","System.String[]","System.String[]","(Standard USB HUBs)","USB","True","USBHUB3",
"USB","Generic USB Hub","USB\VID_05E3&PID_0608\5&CC3F949&0&13","CM_PROB_NONE","CM_PROB_NONE",,"Generic USB Hub","Generic USB Hub",,"Generic USB Hub","OK",,"False","Win32_PnPEntity","USB\VID_05E3&PID_0608\5&CC3F949&0&13",,,,"USB\VID_05E3&PID_0608\5&CC3F949&0&13",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}","System.String[]","System.String[]","(Standard USB HUBs)","USB","True","USBHUB3",
"System","Motherboard resources","ACPI\PNP0C02\0","CM_PROB_NONE","CM_PROB_NONE",,"Motherboard resources","Motherboard resources",,"Motherboard resources","OK",,"False","Win32_PnPEntity","ACPI\PNP0C02\0",,,,"ACPI\PNP0C02\0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","(Standard system devices)","System","True",,
"System","Motherboard resources","ACPI\PNP0C02\1","CM_PROB_NONE","CM_PROB_NONE",,"Motherboard resources","Motherboard resources",,"Motherboard resources","OK",,"False","Win32_PnPEntity","ACPI\PNP0C02\1",,,,"ACPI\PNP0C02\1",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","(Standard system devices)","System","True",,
"System","Motherboard resources","ACPI\PNP0C02\2","CM_PROB_NONE","CM_PROB_NONE",,"Motherboard resources","Motherboard resources",,"Motherboard resources","OK",,"False","Win32_PnPEntity","ACPI\PNP0C02\2",,,,"ACPI\PNP0C02\2",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","(Standard system devices)","System","True",,
"System","Motherboard resources","ACPI\PNP0C02\5","CM_PROB_NONE","CM_PROB_NONE",,"Motherboard resources","Motherboard resources",,"Motherboard resources","OK",,"False","Win32_PnPEntity","ACPI\PNP0C02\5",,,,"ACPI\PNP0C02\5",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","(Standard system devices)","System","True",,
"HIDClass","USB Input Device","USB\VID_0B05&PID_19AF&MI_02\6&DE2EAF5&0&0002","CM_PROB_NONE","CM_PROB_NONE",,"USB Input Device","USB Input Device",,"USB Input Device","OK",,"False","Win32_PnPEntity","USB\VID_0B05&PID_19AF&MI_02\6&DE2EAF5&0&0002",,,,"USB\VID_0B05&PID_19AF&MI_02\6&DE2EAF5&0&0002",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","System.String[]","System.String[]","(Standard system devices)","HIDClass","True","HidUsb",
"HIDClass","Logitech G HUB Virtual Keyboard","LGHUBDEVICE\VID_046D&PID_C232\1&2D12BED1&0&01","CM_PROB_NONE","CM_PROB_NONE",,"Logitech G HUB Virtual Keyboard","Logitech G HUB Virtual Keyboard",,"Logitech G HUB Virtual Keyboard","OK",,"False","Win32_PnPEntity","LGHUBDEVICE\VID_046D&PID_C232\1&2D12BED1&0&01",,,,"LGHUBDEVICE\VID_046D&PID_C232\1&2D12BED1&0&01",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","System.String[]","System.String[]","(Standard system devices)","HIDClass","True","logi_joy_vir_hid",
"HIDClass","USB Input Device","USB\VID_046D&PID_C33E&MI_00\7&220A64C6&0&0000","CM_PROB_NONE","CM_PROB_NONE",,"USB Input Device","USB Input Device",,"USB Input Device","OK",,"False","Win32_PnPEntity","USB\VID_046D&PID_C33E&MI_00\7&220A64C6&0&0000",,,,"USB\VID_046D&PID_C33E&MI_00\7&220A64C6&0&0000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","System.String[]","System.String[]","(Standard system devices)","HIDClass","True","HidUsb",
"DiskDrive","ST12000D M001-2JD101 SCSI Disk Device","SCSI\DISK&VEN_ST12000D&PROD_M001-2JD101\A&144A5F12&0&000000","CM_PROB_NONE","CM_PROB_NONE",,"ST12000D M001-2JD101 SCSI Disk Device","Disk drive",,"ST12000D M001-2JD101 SCSI Disk Device","OK",,"False","Win32_PnPEntity","SCSI\DISK&VEN_ST12000D&PROD_M001-2JD101\A&144A5F12&0&000000",,,,"SCSI\DISK&VEN_ST12000D&PROD_M001-2JD101\A&144A5F12&0&000000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e967-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard disk drives)","DiskDrive","True","disk",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\10","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\10",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\10",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\11","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\11",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\11",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\12","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\12",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\12",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\13","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\13",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\13",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\14","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\14",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\14",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\15","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\15",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\15",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\16","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\16",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\16",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\17","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\17",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\17",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\18","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\18",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\18",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\19","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\19",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\19",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1A","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1A",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1A",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1B","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1B",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1B",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1C","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1C",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1C",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1D","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1D",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1D",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1E","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1E",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1E",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"Processor","13th Gen Intel(R) Core(TM) i9-13900K","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1F","CM_PROB_NONE","CM_PROB_NONE",,"13th Gen Intel(R) Core(TM) i9-13900K","Intel Processor",,"13th Gen Intel(R) Core(TM) i9-13900K","OK",,"False","Win32_PnPEntity","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1F",,,,"ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_183_-_13TH_GEN_INTEL(R)_CORE(TM)_I9-13900K\1F",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{50127dc3-0f36-415e-a6cc-4cb3be910b65}","System.String[]","System.String[]","Intel","Processor","True","intelppm",
"MEDIA","Microsoft Streaming Service Proxy","SW\{96E080C7-143C-11D1-B40F-00A0C9223196}\{3C0D501A-140B-11D1-B40F-00A0C9223196}","CM_PROB_PHANTOM","CM_PROB_PHANTOM","","Microsoft Streaming Service Proxy","Microsoft Streaming Service Proxy",,"Microsoft Streaming Service Proxy","Unknown",,"False","Win32_PnPEntity","SW\{96E080C7-143C-11D1-B40F-00A0C9223196}\{3C0D501A-140B-11D1-B40F-00A0C9223196}",,,,"SW\{96E080C7-143C-11D1-B40F-00A0C9223196}\{3C0D501A-140B-11D1-B40F-00A0C9223196}",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e96c-e325-11ce-bfc1-08002be10318}",,"System.String[]","Microsoft","MEDIA","False","MSKSSRV",
,"AAP Server","BTHENUM\{74EC2172-0BAD-4D01-8F77-997B2BE0722A}_VID&0001004C_PID&200E\7&234C9542&0&C40B31A45F4D_C00000000","CM_PROB_NONE","CM_PROB_NONE",,"AAP Server","AAP Server",,"AAP Server","OK",,"False","Win32_PnPEntity","BTHENUM\{74EC2172-0BAD-4D01-8F77-997B2BE0722A}_VID&0001004C_PID&200E\7&234C9542&0&C40B31A45F4D_C00000000",,,,"BTHENUM\{74EC2172-0BAD-4D01-8F77-997B2BE0722A}_VID&0001004C_PID&200E\7&234C9542&0&C40B31A45F4D_C00000000",,,,"Win32_ComputerSystem","MAS-4N6-BOX",,"System.String[]","System.String[]",,,"True",,
"USB","Generic USB Hub","USB\VID_05E3&PID_0610\8&22CBB38C&0&4","CM_PROB_NONE","CM_PROB_NONE",,"Generic USB Hub","Generic USB Hub",,"Generic USB Hub","OK",,"False","Win32_PnPEntity","USB\VID_05E3&PID_0610\8&22CBB38C&0&4",,,,"USB\VID_05E3&PID_0610\8&22CBB38C&0&4",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}","System.String[]","System.String[]","(Standard USB HUBs)","USB","True","USBHUB3",
"System","Resource Hub proxy device","ACPI\MSFT8000\1","CM_PROB_NONE","CM_PROB_NONE",,"Resource Hub proxy device","Resource Hub proxy device",,"Resource Hub proxy device","OK",,"False","Win32_PnPEntity","ACPI\MSFT8000\1",,,,"ACPI\MSFT8000\1",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Microsoft","System","True","rhproxy",
"System","ACPI Fan","ACPI\PNP0C0B\0","CM_PROB_NONE","CM_PROB_NONE",,"ACPI Fan","ACPI Fan",,"ACPI Fan","OK",,"False","Win32_PnPEntity","ACPI\PNP0C0B\0",,,,"ACPI\PNP0C0B\0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","(Standard system devices)","System","True",,
"System","ACPI Fan","ACPI\PNP0C0B\1","CM_PROB_NONE","CM_PROB_NONE",,"ACPI Fan","ACPI Fan",,"ACPI Fan","OK",,"False","Win32_PnPEntity","ACPI\PNP0C0B\1",,,,"ACPI\PNP0C0B\1",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","(Standard system devices)","System","True",,
"System","ACPI Fan","ACPI\PNP0C0B\2","CM_PROB_NONE","CM_PROB_NONE",,"ACPI Fan","ACPI Fan",,"ACPI Fan","OK",,"False","Win32_PnPEntity","ACPI\PNP0C0B\2",,,,"ACPI\PNP0C0B\2",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","(Standard system devices)","System","True",,
"System","ACPI Fan","ACPI\PNP0C0B\3","CM_PROB_NONE","CM_PROB_NONE",,"ACPI Fan","ACPI Fan",,"ACPI Fan","OK",,"False","Win32_PnPEntity","ACPI\PNP0C0B\3",,,,"ACPI\PNP0C0B\3",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","(Standard system devices)","System","True",,
"System","ACPI Fan","ACPI\PNP0C0B\4","CM_PROB_NONE","CM_PROB_NONE",,"ACPI Fan","ACPI Fan",,"ACPI Fan","OK",,"False","Win32_PnPEntity","ACPI\PNP0C0B\4",,,,"ACPI\PNP0C0B\4",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","(Standard system devices)","System","True",,
"USB","Generic SuperSpeed USB Hub","USB\VID_2109&PID_0812\5&CC3F949&0&24","CM_PROB_NONE","CM_PROB_NONE",,"Generic SuperSpeed USB Hub","Generic SuperSpeed USB Hub",,"Generic SuperSpeed USB Hub","OK",,"False","Win32_PnPEntity","USB\VID_2109&PID_0812\5&CC3F949&0&24",,,,"USB\VID_2109&PID_0812\5&CC3F949&0&24",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}","System.String[]","System.String[]","(Standard USB HUBs)","USB","True","USBHUB3",
"System","Intel(R) Serial IO I2C Host Controller - 7A4E","PCI\VEN_8086&DEV_7A4E&SUBSYS_88821043&REV_11\3&11583659&0&AA","CM_PROB_NONE","CM_PROB_NONE",,"Intel(R) Serial IO I2C Host Controller - 7A4E","Intel(R) Serial IO I2C Host Controller - 7A4E",,"Intel(R) Serial IO I2C Host Controller - 7A4E","OK",,"False","Win32_PnPEntity","PCI\VEN_8086&DEV_7A4E&SUBSYS_88821043&REV_11\3&11583659&0&AA",,,,"PCI\VEN_8086&DEV_7A4E&SUBSYS_88821043&REV_11\3&11583659&0&AA",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Intel Corporation","System","True","iaLPSS2_I2C_ADL",
